gfx,cu_num,M,N,K,bias,dtype,outdtype,scaleAB,bpreshuffle,libtype,solidx,splitK,us,kernelName,err_ratio,tflops,bw
gfx950,256,1,5120,25600,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,182,16,45.3626,flydsl_gemm2_abf16_wbf16_bf16_t32x64x64_split_k16_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0342,5.78,5780.21
gfx950,256,16,5120,640,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,5.9722,auto,0.0,17.56,1128.21
gfx950,256,16,5120,1280,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,7.4685,auto,0.0,28.08,1782.42
gfx950,256,16,5120,3200,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,3,12.4765,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.008,42.02,2647.72
gfx950,256,16,5120,5120,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,179,8,13.6344,flydsl_gemm2_abf16_wbf16_bf16_t32x64x128_split_k8_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0207,61.53,3869.37
gfx950,256,16,5120,6400,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,3,18.6276,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0098,56.29,3538.01
gfx950,256,16,5120,25600,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,179,8,49.8337,flydsl_gemm2_abf16_wbf16_bf16_t32x64x128_split_k8_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0247,84.17,5280.1
gfx950,256,32,5120,640,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,170,1,7.3371,flydsl_gemm2_abf16_wbf16_bf16_t32x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,28.58,943.46
gfx950,256,32,5120,1280,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,8.159,auto,0.0,51.41,1656.67
gfx950,256,32,5120,3200,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,3,12.575,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.008,83.39,2648.15
gfx950,256,32,5120,5120,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,3,16.2461,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0091,103.27,3267.5
gfx950,256,32,5120,6400,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,3,18.8341,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.01,111.35,3518.79
gfx950,256,32,5120,25600,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,179,8,53.5449,flydsl_gemm2_abf16_wbf16_bf16_t32x64x128_split_k8_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0244,156.66,4932.5
gfx950,256,64,5120,640,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,168,1,7.2458,flydsl_gemm2_abf16_wbf16_bf16_t32x64x128_split_k1_block_m_warp1_block_n_warp4_async_copyTrue_b_to_ldsFalse_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,57.89,1006.22
gfx950,256,64,5120,1280,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,8.6051,auto,0.0,97.48,1618.39
gfx950,256,64,5120,3200,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,3,13.7745,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0079,152.25,2456.2
gfx950,256,64,5120,5120,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,3,17.7938,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0093,188.57,3020.13
gfx950,256,64,5120,6400,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,3,20.3857,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.01,205.75,3287.14
gfx950,256,64,5120,25600,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,3,62.1629,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0134,269.89,4280.3
gfx950,256,128,5120,640,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,6.8391,auto,0.0,122.66,1173.86
gfx950,256,128,5120,1280,False,torch.bfloat16,torch.bfloat16,False,False,asm,4,1,10.461,_ZN5aiter37bf16gemm_fp32bf16_tn_48x64_pf3_splitkE,0.0,160.38,1409.58
gfx950,256,128,5120,3200,False,torch.bfloat16,torch.bfloat16,False,False,asm,4,1,20.7104,_ZN5aiter37bf16gemm_fp32bf16_tn_48x64_pf3_splitkE,0.0,202.52,1685.04
gfx950,256,128,5120,5120,False,torch.bfloat16,torch.bfloat16,False,False,asm,4,1,31.7222,_ZN5aiter37bf16gemm_fp32bf16_tn_48x64_pf3_splitkE,0.0,211.55,1735.39
gfx950,256,128,5120,6400,False,torch.bfloat16,torch.bfloat16,False,False,asm,4,1,38.2094,_ZN5aiter37bf16gemm_fp32bf16_tn_48x64_pf3_splitkE,0.0,219.54,1792.36
gfx950,256,128,5120,25600,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,84,8,96.9584,flydsl_gemm2_abf16_wbf16_bf16_t128x64x64_split_k8_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0251,346.07,2784.79
gfx950,256,256,5120,640,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,365,1,8.4883,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,197.65,1119.51
gfx950,256,256,5120,1280,False,torch.bfloat16,torch.bfloat16,False,False,asm,9,1,12.1986,_ZN5aiter37bf16gemm_fp32bf16_tn_96x64_pf3_splitkE,0.0,275.07,1343.1
gfx950,256,256,5120,3200,False,torch.bfloat16,torch.bfloat16,False,False,asm,9,1,23.8446,_ZN5aiter37bf16gemm_fp32bf16_tn_96x64_pf3_splitkE,0.0,351.8,1552.88
gfx950,256,256,5120,5120,False,torch.bfloat16,torch.bfloat16,False,False,asm,9,1,35.5373,_ZN5aiter37bf16gemm_fp32bf16_tn_96x64_pf3_splitkE,0.0,377.68,1622.85
gfx950,256,256,5120,6400,False,torch.bfloat16,torch.bfloat16,False,False,asm,9,1,43.5663,_ZN5aiter37bf16gemm_fp32bf16_tn_96x64_pf3_splitkE,0.0,385.1,1639.67
gfx950,256,256,5120,25600,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,26,4,153.6203,flydsl_gemm2_abf16_wbf16_bf16_t128x128x64_split_k4_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0168,436.85,1808.83
gfx950,256,512,5120,640,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,365,1,10.3599,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,323.89,1201.93
gfx950,256,512,5120,1280,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,365,1,16.5475,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,405.55,1188.14
gfx950,256,512,5120,3200,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,365,1,35.1105,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,477.84,1175.94
gfx950,256,512,5120,5120,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,365,1,54.7178,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,490.58,1149.8
gfx950,256,512,5120,6400,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,365,1,67.6879,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,495.72,1142.49
gfx950,256,512,5120,25600,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,365,1,245.2234,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,547.33,1197.28
gfx950,256,1024,5120,640,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,325,1,15.3486,flydsl_gemm2_abf16_wbf16_bf16_t96x128x64_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,437.23,1195.55
gfx950,256,1024,5120,1280,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,325,1,26.5392,flydsl_gemm2_abf16_wbf16_bf16_t96x128x64_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,505.73,987.76
gfx950,256,1024,5120,3200,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,325,1,58.5966,flydsl_gemm2_abf16_wbf16_bf16_t96x128x64_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,572.63,850.0
gfx950,256,1024,5120,5120,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,325,1,89.5148,flydsl_gemm2_abf16_wbf16_bf16_t96x128x64_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,599.76,819.98
gfx950,256,1024,5120,6400,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,325,1,107.3896,flydsl_gemm2_abf16_wbf16_bf16_t96x128x64_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,624.91,829.96
gfx950,256,1024,5120,25600,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,325,1,389.4198,flydsl_gemm2_abf16_wbf16_bf16_t96x128x64_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,689.32,834.73
gfx950,256,2048,5120,640,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,22.9328,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,585.27,1314.56
gfx950,256,2048,5120,1280,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,35.9027,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,747.67,1095.23
gfx950,256,2048,5120,3200,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,70.0071,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,958.6,954.86
gfx950,256,2048,5120,5120,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,108.3905,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,990.62,870.67
gfx950,256,2048,5120,6400,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,126.7131,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1059.23,889.58
gfx950,256,2048,5120,25600,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,456.1972,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1176.84,850.45
gfx950,256,4096,5120,640,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,43.3636,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,619.03,1239.28
gfx950,256,4096,5120,1280,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,69.4435,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,773.1,943.73
gfx950,256,4096,5120,3200,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,134.616,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,997.04,749.73
gfx950,256,4096,5120,5120,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,206.706,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1038.91,659.46
gfx950,256,4096,5120,6400,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,244.7736,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1096.67,653.29
gfx950,256,4096,5120,25600,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,968.3405,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1108.85,530.6
gfx950,256,8192,5120,640,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,67.9081,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,790.58,1486.21
gfx950,256,8192,5120,1280,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,107.7181,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,996.81,1095.13
gfx950,256,8192,5120,3200,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,214.2474,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1252.92,789.19
gfx950,256,8192,5120,5120,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,326.4603,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1315.62,674.51
gfx950,256,8192,5120,6400,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,392.5128,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1367.78,647.83
gfx950,256,8192,5120,25600,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,1518.2312,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1414.46,504.18
gfx950,256,16384,5120,640,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,114.5126,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,937.66,1705.47
gfx950,256,16384,5120,1280,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,181.7006,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1181.88,1226.32
gfx950,256,16384,5120,3200,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,385.0646,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1394.24,793.11
gfx950,256,16384,5120,5120,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,587.1472,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1463.0,660.78
gfx950,256,16384,5120,6400,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,715.1868,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1501.34,619.45
gfx950,256,16384,5120,25600,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,2808.6562,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1529.19,451.74
gfx950,256,32768,5120,640,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,222.8413,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,963.68,1723.38
gfx950,256,32768,5120,1280,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,358.6914,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1197.4,1205.88
gfx950,256,32768,5120,3200,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,758.3608,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1415.87,762.21
gfx950,256,32768,5120,5120,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,1171.8545,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1466.04,617.41
gfx950,256,32768,5120,6400,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,1431.8652,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1499.78,573.04
gfx950,256,32768,5120,25600,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,5625.3694,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1527.0,404.49
gfx950,256,1,6400,5120,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,119,8,13.997,flydsl_gemm2_abf16_wbf16_bf16_t32x128x128_split_k8_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0184,4.68,4683.79
gfx950,256,16,6400,5120,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,176,4,15.9482,flydsl_gemm2_abf16_wbf16_bf16_t32x64x128_split_k4_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0121,65.75,4132.42
gfx950,256,32,6400,5120,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,176,4,18.5129,flydsl_gemm2_abf16_wbf16_bf16_t32x64x128_split_k4_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0122,113.28,3579.84
gfx950,256,64,6400,5120,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,2,22.5849,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0052,185.71,2967.05
gfx950,256,128,6400,5120,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,32.7099,auto,0.0,256.45,2093.71
gfx950,256,256,6400,5120,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,46.8385,auto,0.0,358.19,1525.12
gfx950,256,512,6400,5120,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3,1,68.9628,flydsl_gemm2_abf16_wbf16_bf16_t128x128x128_split_k1_block_m_warp1_block_n_warp4_async_copyTrue_b_to_ldsFalse_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,486.56,1121.37
gfx950,256,1024,6400,5120,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,20,1,103.7585,flydsl_gemm2_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,646.78,859.0
gfx950,256,2048,6400,5120,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,124.2504,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1080.22,907.22
gfx950,256,4096,6400,5120,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,227.3241,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1180.85,703.44
gfx950,256,8192,6400,5120,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,437.9952,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1225.75,580.55
gfx950,256,16384,6400,5120,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,799.8221,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1342.48,553.9
gfx950,256,32768,6400,5120,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,1604.0758,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1338.77,511.52
gfx950,256,1,12800,5120,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,116,4,25.0392,flydsl_gemm2_abf16_wbf16_bf16_t32x128x128_split_k4_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0127,5.23,5236.1
gfx950,256,16,12800,5120,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,27.453,auto,0.0,76.39,4795.3
gfx950,256,32,12800,5120,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,29.9037,auto,0.0,140.26,4421.49
gfx950,256,64,12800,5120,False,torch.bfloat16,torch.bfloat16,False,False,asm,6,1,37.0414,_ZN5aiter37bf16gemm_fp32bf16_tn_64x64_pf3_splitkE,0.0,226.47,3600.45
gfx950,256,128,12800,5120,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,51.7913,auto,0.0,323.94,2619.35
gfx950,256,256,12800,5120,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3,1,72.663,flydsl_gemm2_abf16_wbf16_bf16_t128x128x128_split_k1_block_m_warp1_block_n_warp4_async_copyTrue_b_to_ldsFalse_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,461.78,1930.1
gfx950,256,512,12800,5120,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,103.9297,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,645.71,1437.72
gfx950,256,1024,12800,5120,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,115.6173,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1160.88,1451.1
